 0.0000000	0.0000000	0.0000000	1
    0.0000000	0.5000000	0.0000000	1
0.5000000	0.0000000	0.0000000	1
0.5000000	0.5000000	0.0000000	1
0.2500000	0.2500000	0.0625000	1
0.2500000	0.7500000	0.0625000	1
0.7500000	0.2500000	0.0625000	1
0.7500000	0.7500000	0.0625000	1
0.0000000	0.0000000	0.1250000	1
0.0000000	0.5000000	0.1250000	1
0.5000000	0.0000000	0.1250000	1
0.5000000	0.5000000	0.1250000	2
